0	19
1	35
2	17
3	35
4	11
5	51
6	18
7	3
8	28
9	8
10	22
11	35
12	6
13	19
14	4
15	10
16	64
17	9
18	10
19	33
20	13
21	12
22	10
23	34
24	2
25	30
26	17
27	10
28	48
29	39
30	19
31	26
32	16
33	3
34	17
35	4
36	3
37	16
38	7
39	44
40	21
41	14
42	15
43	11
44	50
45	14
46	3
47	37
48	5
49	19
50	36
51	8
52	6
53	25
54	35
55	18
56	7
57	11
58	10
59	45
60	8
61	15
62	14
63	4
64	33
65	5
66	13
67	16
68	36
69	3
70	63
71	5
72	42
73	7
74	12
75	27
76	19
77	4
78	17
79	4
80	9
81	1
82	28
83	3
84	18
85	65
86	13
87	8
88	51
89	3
90	40
91	11
92	48
93	54
94	35
95	9
96	43
97	37
98	27
99	33
100	2
101	4
102	17
103	44
104	10
105	47
106	68
107	9
108	13
109	11
110	10
111	17
112	2
113	16
114	8
115	16
116	4
117	10
118	51
119	6
120	48
121	6
122	3
123	42
124	37
125	35
126	11
127	3
128	39
129	9
130	3
131	40
132	40
133	15
134	39
135	16
136	11
137	12
138	66
139	12
140	11
141	4
142	22
143	6
144	14
145	6
146	49
147	36
148	17
149	18
150	35
151	28
152	11
153	12
154	1
155	15
156	2
157	10
158	13
159	16
160	18
161	12
162	3
163	40
164	66
165	23
166	37
167	2
168	22
169	8
170	19
171	2
172	13
173	13
174	29
175	22
176	14
177	46
178	9
179	23
180	35
181	12
182	13
183	40
184	10
185	17
186	12
187	15
188	13
189	37
190	3
191	51
192	7
193	14
194	37
195	50
196	18
197	4
198	1
199	52
200	15
201	51
202	13
203	3
204	17
205	48
206	37
207	16
208	4
209	39
210	8
211	19
212	8
213	17
214	24
215	4
216	40
217	51
218	23
219	26
220	16
221	19
222	4
223	12
224	9
225	24
226	37
227	30
228	38
229	26
230	7
231	13
232	29
233	17
234	32
235	21
236	4
237	10
238	32
239	95
240	44
241	22
242	29
243	17
244	37
245	9
246	37
247	9
248	11
249	5
250	22
251	34
252	9
253	17
254	24
255	42
256	52
257	65
258	21
259	20
260	29
261	4
262	15
263	14
264	36
265	37
266	8
267	18
268	39
269	6
270	17
271	27
272	15
273	33
274	2
275	3
276	18
277	40
278	28
279	28
280	13
281	40
282	5
283	26
284	34
285	19
286	35
287	15
288	23
289	1
290	15
291	33
292	38
293	15
294	12
295	11
296	36
297	6
298	12
299	12
300	4
301	24
302	35
303	2
304	13
305	48
306	14
307	14
308	12
309	14
310	8
311	16
312	12
313	13
314	6
315	41
316	4
317	28
318	36
319	35
320	9
321	12
322	55
323	9
324	26
325	15
326	44
327	24
328	4
329	19
330	10
331	49
332	19
333	52
334	45
335	15
336	31
337	10
338	11
339	11
340	43
341	25
342	4
343	16
344	7
345	49
346	34
347	11
348	3
349	5
350	40
351	3
352	13
353	59
354	11
355	48
356	39
357	11
358	50
359	24
360	23
361	10
362	38
363	11
364	15
365	38
366	64
367	35
368	15
369	53
370	7
371	37
372	8
373	19
374	2
375	8
376	2
377	3
378	52
379	11
380	6
381	2
382	26
383	15
384	15
385	58
386	12
387	47
388	10
389	15
390	30
391	2
392	54
393	11
394	26
395	17
396	8
397	21
398	2
399	8
400	52
401	17
402	38
403	28
404	3
405	2
406	27
407	36
408	51
409	9
410	12
411	6
412	3
413	43
414	27
415	10
416	3
417	4
418	55
419	3
420	10
421	11
422	56
423	39
424	38
425	14
426	4
427	31
428	14
429	11
430	12
431	22
432	37
433	8
434	3
435	38
436	37
437	5
438	10
439	50
440	13
441	2
442	7
443	12
444	23
445	30
446	19
447	9
448	4
449	37
450	12
451	28
452	35
453	17
454	6
455	3
456	35
457	39
458	35
459	8
460	16
461	8
462	45
463	15
464	65
465	3
466	34
467	23
468	35
469	36
470	12
471	22
472	35
473	6
474	15
475	12
476	15
477	18
478	50
479	9
480	11
481	16
482	29
483	23
484	12
485	7
486	14
487	12
488	12
489	10
490	12
491	11
492	50
493	12
494	2
495	14
496	13
497	13
498	6
499	10
500	10
501	2
502	12
503	33
504	36
505	16
506	15
507	13
508	4
509	16
510	11
511	27
512	24
513	16
514	67
515	9
516	19
517	40
518	16
519	3
520	15
521	7
522	17
523	135
524	18
525	10
526	55
527	8
528	52
529	7
530	36
531	55
532	43
533	4
534	19
535	38
536	7
537	19
538	2
539	19
540	47
541	14
542	14
543	16
544	12
545	13
546	1
547	42
548	16
549	13
550	17
551	14
552	50
553	18
554	9
555	22
556	36
557	11
558	14
559	6
560	15
561	15
562	44
563	4
564	42
565	5
566	17
567	14
568	34
569	3
570	12
571	25
572	36
573	36
574	17
575	9
576	11
577	39
578	57
579	11
580	40
581	27
582	36
583	16
584	25
585	13
586	8
587	16
588	9
589	17
590	6
591	2
592	24
593	35
594	8
595	2
596	39
597	17
598	3
599	36
600	8
601	43
602	23
603	34
604	13
605	50
606	4
607	12
608	12
609	26
610	13
611	15
612	31
613	10
614	34
615	4
616	18
617	9
618	40
619	6
620	63
621	3
622	11
623	8
624	17
625	4
626	18
627	11
628	15
629	29
630	12
631	18
632	21
633	34
634	3
635	23
636	33
637	20
638	1
639	14
640	4
641	26
642	37
643	11
644	14
645	10
646	16
647	10
648	5
649	24
650	35
651	14
652	13
653	9
654	4
655	29
656	3
657	53
658	45
659	48
660	42
661	4
662	16
663	40
664	50
665	5
666	3
667	38
668	6
669	10
670	9
671	4
672	15
673	9
674	15
675	16
676	38
677	48
678	34
679	38
680	2
681	22
682	34
683	11
684	2
685	42
686	11
687	15
688	18
689	10
690	11
691	12
692	2
693	12
694	12
695	2
696	22
697	34
698	24
699	39
700	14
701	35
702	26
703	8
704	18
705	10
706	49
707	18
708	13
709	7
710	45
711	12
712	24
713	37
714	16
715	36
716	54
717	12
718	30
719	7
720	19
721	23
722	34
723	12
724	12
725	53
726	34
727	10
728	51
729	9
730	3
731	39
732	41
733	38
734	15
735	6
736	18
737	10
738	6
739	24
740	35
741	16
742	44
743	11
744	11
745	11
746	36
747	9
748	36
749	17
750	22
751	35
752	18
753	25
754	10
755	34
756	24
757	3
758	34
759	17
760	65
761	8
762	57
763	8
764	50
765	64
766	41
767	28
768	6
769	4
770	38
771	37
772	26
773	36
774	20
775	47
776	11
777	25
778	13
779	5
780	13
781	8
782	50
783	14
784	13
785	18
786	11
787	19
788	12
789	14
790	7
791	23
792	34
793	10
794	12
795	2
796	15
797	10
798	65
799	29
800	6
801	8
802	19
803	4
804	23
805	34
806	13
807	11
808	11
809	26
810	20
811	14
812	4
813	42
814	21
815	11
816	14
817	12
818	10
819	9
820	56
821	53
822	25
823	35
824	3
825	65
826	8
827	10
828	9
829	21
830	36
831	48
832	46
833	9
834	14
835	13
836	11
837	49
838	15
839	11
840	8
841	18
842	14
843	14
844	52
845	6
846	10
847	12
848	15
849	32
850	16
851	35
852	7
853	17
854	8
855	19
856	12
857	5
858	22
859	35
860	4
861	64
862	17
863	26
864	5
865	41
866	51
867	36
868	28
869	10
870	11
871	13
872	49
873	9
874	16
875	5
876	44
877	13
878	11
879	19
880	33
881	29
882	6
883	6
884	24
885	35
886	32
887	33
888	16
889	6
890	19
891	26
892	35
893	22
894	33
895	37
896	8
897	11
898	16
899	28
900	5
901	2
902	5
903	22
904	34
905	10
906	48
907	30
908	14
909	7
910	5
911	1
912	38
913	12
914	11
915	11
916	5
917	5
918	13
919	10
920	64
921	66
922	43
923	4
924	26
925	37
926	6
927	5
928	20
929	33
930	17
931	39
932	12
933	3
934	37
935	10
936	5
937	31
938	42
939	16
940	41
941	15
942	2
943	25
944	36
945	2
946	25
947	36
948	3
949	9
950	12
951	10
952	22
953	36
954	29
955	36
956	15
957	11
958	52
959	9
960	36
961	4
962	12
963	8
964	49
965	26
966	4
967	50
968	7
969	16
970	8
971	19
972	12
973	13
974	7
975	18
976	7
977	48
978	46
979	35
980	49
981	29
982	23
983	34
984	2
985	39
986	16
987	6
988	2
989	4
990	4
991	37
992	12
993	2
994	13
995	34
996	30
997	13
998	33
999	69
1000	25
1001	35
1002	12
1003	15
1004	6
1005	36
1006	8
1007	50
1008	9
1009	16
1010	16
1011	12
1012	14
1013	46
1014	14
1015	34
1016	35
1017	8
1018	17
1019	7
1020	11
1021	49
1022	1
1023	17
1024	13
1025	44
1026	9
1027	11
1028	10
1029	23
1030	36
1031	3
1032	11
1033	49
1034	7
1035	7
1036	46
1037	3
1038	41
1039	40
1040	38
1041	12
1042	2
1043	14
1044	34
1045	10
1046	4
1047	19
1048	9
1049	5
1050	67
1051	31
1052	62
1053	8
1054	16
1055	13
1056	7
1057	3
1058	49
1059	8
1060	16
1061	21
1062	41
1063	16
1064	27
1065	29
1066	28
1067	26
1068	46
1069	4
1070	14
1071	1
1072	52
1073	1
1074	48
1075	7
1076	53
1077	36
1078	33
1079	27
1080	4
1081	5
1082	24
1083	4
1084	16
1085	65
1086	3
1087	45
1088	12
1089	3
1090	5
1091	26
1092	34
1093	17
1094	8
1095	6
1096	25
